user_id,book_length_min_overall,book_length_min_avg,price_overall,price_avg,review,review10_10,completion,minutes_listened,support_request,last_visited_mins_purchase_date,target
31798,1188,1188,4.26,4.26,yes,10,0.88,1045.44,0,154,no
593,2160,2160,4.26,4.26,yes,9,0.09,194.4,0,185,no
1697,1620,1620,8,8,no,8.91,0.46,745.2,0,15,no
4853,2160,2160,8,8,no,8.91,0.42,907.2,0,2,no
5660,1620,1620,8,8,no,8.91,0.15,243,0,2,no
5750,1080,1080,5.33,5.33,no,8.91,0.2,216,0,3,no
5857,2160,2160,6.13,6.13,no,8.91,1,2160,0,189,no
6620,1620,1620,8,8,yes,8,0.14,226.8,0,181,no
6990,1620,1620,5.33,5.33,no,8.91,0,0,0,166,no
7487,2160,2160,8,8,yes,10,0,0,0,0,no
8154,2160,2160,5.66,5.66,no,8.91,0.12,259.2,0,198,no
8323,1620,1620,5.33,5.33,no,8.91,0.32,518.4,0,154,no
9633,1620,1620,5.33,5.33,no,8.91,0,0,0,3,yes
10930,648,648,8.3,8.3,yes,8,1,648,1,90,no
11334,1890,3780,8.18,16.36,no,10,0,0,0,0,yes
11723,1620,1620,5.33,5.33,no,8.91,0,0,0,0,no
11831,2160,2160,8,8,no,8.91,0.56,1209.6,0,23,no
12095,2160,2160,5.33,5.33,no,8.91,0,0,0,0,yes
12826,1620,1620,6.13,6.13,no,8.91,0.1,162,0,65,no
12930,2160,2160,10.13,10.13,no,8.91,0,0,0,91,yes
13284,648,648,7.77,7.77,no,8.91,0.14,90.72,0,17,no
15312,1188,1188,5.33,5.33,no,8.91,0.23,273.24,0,18,no
16153,2160,2160,8,8,no,8.91,0.02,43.2,0,2,no
16482,2160,2160,5.33,5.33,no,8.91,0,0,0,0,no
17407,1620,1620,5.33,5.33,no,8.91,0.09,145.8,0,93,no
18577,2160,2160,8,8,no,8.91,0.46,993.6,0,116,no
20729,2160,2160,5.33,5.33,no,8.91,0.59,1274.4,0,195,no
21679,2160,2160,4.26,4.26,yes,1,0.04,86.4,0,33,no
21898,2160,2160,5.33,5.33,no,8.91,0.02,43.2,0,133,no
21905,2160,2160,5.66,5.66,no,8.91,0,0,0,161,yes
21935,1620,1620,4.26,4.26,no,8.91,0,0,0,30,no
22123,648,648,5.33,5.33,no,8.91,0,0,0,0,no
22490,1620,1620,8,8,yes,10,0.18,291.6,0,11,no
22839,2160,2160,8,8,no,8.91,0,0,0,144,no
23377,1620,1620,5.65,5.65,yes,10,0.13,210.6,0,14,no
25000,2160,2160,5.66,5.66,no,8.91,0.21,453.6,0,168,no
26713,1080,1080,8,8,yes,8,0.66,712.8,1,126,no
27388,2160,2160,5.33,5.33,no,8.91,0.33,712.8,0,81,no
28918,1620,1620,8,8,yes,10,0.09,145.8,0,42,no
28963,1620,1620,5.33,5.33,no,8.91,0,0,0,0,yes
29665,1620,1620,4.56,4.56,no,8.91,0,0,0,0,no
30157,2160,2160,5.33,5.33,no,8.91,0,0,0,0,no
31246,1620,1620,5.33,5.33,yes,10,0.55,891,0,189,no
31757,2160,2160,4.26,4.26,no,8.91,0,0,0,0,no
32518,2160,2160,5.33,5.33,no,8.91,0.15,324,0,138,no
32716,2160,2160,10.13,10.13,yes,9,0.38,820.8,0,9,no
32749,2160,2160,8.3,8.3,no,8.91,0.31,669.6,0,33,no
33454,2160,2160,5.74,5.74,no,8.91,0,0,0,145,no
33485,2160,2160,4.26,4.26,yes,10,0.6,1296,0,51,no
43,1620,1620,8,8,no,8.91,0,0,0,70,no
334,2160,2160,8,8,no,8.91,0,0,0,0,no
420,2160,2160,8,8,no,8.91,0.02,43.2,0,5,no
434,1620,1620,16.2,16.2,no,8.91,0,0,0,9,no
484,2160,2160,8,8,no,8.91,0,0,0,33,no
1247,2160,2160,12.8,12.8,yes,10,0.14,302.4,0,27,no
3185,2160,2160,5.33,5.33,no,8.91,0.34,734.4,0,198,no
3929,2160,2160,8,8,no,8.91,0.36,777.6,0,43,no
4892,1620,1620,8,8,no,8.91,0.05,81,0,163,no
5080,2160,2160,8,8,no,8.91,0,0,0,183,yes
5285,1620,1620,8,8,no,8.91,0,0,0,0,no
6132,1620,1620,8,8,no,8.91,0,0,0,0,no
6938,2160,2160,7.99,7.99,no,8.91,0,0,0,82,no
7175,2160,2160,8,8,yes,10,0.27,583.2,0,98,no
7663,324,324,9.27,9.27,no,8.91,0.04,12.96,0,13,no
7755,1620,1620,8,8,no,8.91,0,0,0,0,no
7760,1080,1080,7.69,7.69,no,8.91,0,0,0,0,no
7829,2160,2160,81.74,81.74,no,8.91,0,0,0,0,yes
9635,1620,1620,8,8,yes,10,0.51,826.2,0,215,no
9800,2160,2160,8,8,no,8.91,0,0,0,0,no
10473,1620,1620,6.47,6.47,no,8.91,0,0,0,8,no
10968,2160,2160,10.13,10.13,yes,10,0.4,864,0,50,no
12808,2160,2160,6.07,6.07,no,8.91,0,0,0,0,no
13215,2160,2160,8.61,8.61,no,8.91,0,0,0,178,no
14446,1620,1620,8,8,yes,10,0.77,1247.4,1,57,no
14584,1620,1620,8,8,yes,10,0,0,0,0,yes
15123,2160,2160,8,8,no,8.91,0,0,0,207,yes
15533,1188,1188,8.61,8.61,no,8.91,0.01,11.88,0,131,no
15807,1620,1620,8,8,yes,8,0.33,534.6,0,0,no
17838,648,648,7.69,7.69,no,8.91,0,0,0,0,no
19062,2160,2160,8,8,yes,9,0.91,1965.6,10,146,no
21737,1620,1620,15.1,15.1,no,8.91,0.04,64.8,0,0,no
22288,2160,2160,4.56,4.56,yes,10,1,2160,0,95,no
22960,1620,1620,8,8,yes,9,0.36,583.2,0,21,no
23691,1080,1080,5.74,5.74,yes,6,0.22,237.6,0,30,no
25342,2160,2160,8,8,yes,9,0,0,0,0,no
25690,2160,2160,8,8,yes,10,0.99,2138.4,1,178,no
26300,1188,1188,104,104,yes,10,1,1188,0,57,no
26876,2160,2160,8.61,8.61,no,8.91,0,0,0,0,yes
28749,2160,2160,8,8,yes,9,0.52,1123.2,0,48,no
28943,2160,2160,104,104,no,8.91,0,0,0,63,yes
29409,1620,1620,5.66,5.66,no,8.91,0.53,858.6,0,74,no
30228,2160,2160,8,8,no,8.91,0.22,475.2,0,8,no
31152,2160,2160,7.77,7.77,no,8.91,0,0,0,27,no
31337,1620,1620,8,8,yes,9,0.58,939.6,0,34,no
32236,2160,2160,8,8,no,8.91,0,0,0,0,yes
32365,2160,2160,8,8,yes,10,0.04,86.4,0,6,no
525,1890,3780,7.69,15.37,no,8.91,0,0,0,0,yes
820,1080,1080,5.33,5.33,yes,9,0.97,1047.6,1,6,no
890,2160,2160,8,8,no,8.91,0.02,43.2,0,5,no
981,2160,2160,6.47,6.47,no,8.91,0.08,172.8,0,214,no
1185,1620,1620,5.33,5.33,no,8.91,0,0,0,0,no
1712,2160,2160,5.33,5.33,yes,10,0.26,561.6,0,109,no
2098,2160,2160,5.33,5.33,no,8.91,0,0,0,0,no
2631,1620,1620,8.3,8.3,no,8.91,0.91,1474.2,0,128,no
3604,648,648,5.74,5.74,yes,6,0,0,0,0,yes
3896,1080,1080,5.12,5.12,yes,7,1,1080,1,199,no
4472,2160,2160,8,8,no,8.91,0,0,0,0,no
4714,2160,2160,5.33,5.33,no,8.91,0,0,0,0,no
5031,1188,1188,5.33,5.33,no,8.91,0,0,0,0,yes
5445,1188,1188,5.33,5.33,no,8.91,0.17,201.96,0,10,no
5692,2160,2160,5.33,5.33,no,8.91,0.02,43.2,0,0,no
6035,1620,1620,5.33,5.33,no,8.91,0.02,32.4,0,84,no
6271,2160,2160,5.33,5.33,no,8.91,0.21,453.6,0,10,no
6532,2160,2160,5.33,5.33,no,8.91,0,0,0,0,no
7325,2160,2160,5.33,5.33,yes,9,0.31,669.6,0,5,no
7379,2160,2160,5.33,5.33,no,8.91,0,0,0,9,no
7411,1620,1620,5.33,5.33,no,8.91,0.51,826.2,0,4,no
7773,1620,1620,10.13,10.13,yes,10,0,0,2,110,yes
7820,2160,2160,5.33,5.33,no,8.91,0.38,820.8,0,33,no
8053,2160,2160,6.13,6.13,no,8.91,0,0,0,0,no
8281,324,324,5.33,5.33,yes,10,1,324,0,47,no
8386,2160,2160,5.33,5.33,yes,9,0.07,151.2,0,54,no
8803,2160,2160,5.33,5.33,yes,8,0.99,2138.4,0,20,no
9497,648,648,8,8,no,8.91,0.48,311.04,0,15,no
9841,648,648,5.33,5.33,no,8.91,0,0,0,0,no
10135,2160,2160,5.33,5.33,no,8.91,0,0,0,0,no
10721,1188,1188,5.33,5.33,no,8.91,0,0,0,0,no
10867,2160,2160,5.74,5.74,no,8.91,0,0,0,0,no
11308,2160,2160,5.33,5.33,no,8.91,0,0,0,0,no
11396,1620,1620,5.33,5.33,yes,10,0.32,518.4,0,80,no
11955,1188,1188,8,8,yes,10,0,0,0,121,yes
11982,2160,2160,5.33,5.33,no,8.91,0,0,0,0,no
12491,1620,1620,5.33,5.33,no,8.91,0,0,0,4,no
12510,2160,2160,8,8,no,8.91,0,0,0,0,no
12772,2160,2160,6.75,6.75,no,8.91,0,0,0,0,no
12907,2160,2160,5.33,5.33,no,8.91,0,0,0,0,yes
13245,1620,1620,6.75,6.75,yes,9,0.99,1603.8,2,100,no
13677,2160,2160,5.33,5.33,no,8.91,0,0,0,1,no
13720,2160,2160,5.33,5.33,no,8.91,0,0,0,0,yes
13759,540,540,5.33,5.33,no,8.91,0,0,0,0,yes
13889,648,648,5.33,5.33,no,8.91,0,0,0,209,no
14166,2160,2160,3.87,3.87,no,8.91,0,0,0,95,no
14994,1620,1620,5.33,5.33,no,8.91,0.06,97.2,0,128,no
15524,1080,1080,5.33,5.33,no,8.91,0.02,21.6,0,0,no
15544,1620,1620,6.47,6.47,yes,10,0,0,2,98,yes
16090,2160,2160,5.33,5.33,no,8.91,0.05,108,0,62,no
16320,1620,1620,5.33,5.33,no,8.91,0.04,64.8,0,19,no
17626,2160,2160,5.33,5.33,no,8.91,0.38,820.8,0,4,no
17717,1620,1620,6.07,6.07,yes,10,0.35,567,0,22,no
17889,2160,2160,5.33,5.33,no,8.91,0.34,734.4,0,110,no
18001,1620,1620,8.18,8.18,no,8.91,0,0,0,0,no
18172,2160,2160,5.33,5.33,yes,10,0,0,0,27,yes
18191,2160,2160,5.66,5.66,yes,10,0.27,583.2,0,107,no
18918,1620,1620,5.33,5.33,no,8.91,0,0,0,0,no
19130,2160,2160,5.33,5.33,no,8.91,0.25,540,0,12,no
19478,1080,1080,6.47,6.47,no,8.91,0,0,0,0,no
19564,1620,1620,5.33,5.33,no,8.91,0,0,0,0,no
20167,2160,2160,5.33,5.33,no,8.91,0,0,0,0,no
20415,1620,1620,5.33,5.33,no,8.91,0,0,0,0,no
20428,2160,2160,5.33,5.33,no,8.91,0,0,0,0,no
20508,1404,2808,5.33,10.67,yes,10,0,0,0,0,yes
20692,1620,1620,5.33,5.33,yes,10,0.07,113.4,0,0,no
21316,2160,2160,5.33,5.33,no,8.91,0.05,108,0,94,no
21552,324,324,5.33,5.33,no,8.91,0,0,0,0,no
21564,1620,1620,5.33,5.33,yes,10,0.56,907.2,1,200,no
21746,1080,1080,5.33,5.33,yes,10,1,1080,0,27,no
22022,1188,1188,5.33,5.33,no,8.91,0,0,0,86,no
22091,2160,2160,5.33,5.33,no,8.91,0.01,21.6,0,1,no
22122,1188,1188,5.33,5.33,no,8.91,0,0,0,1,no
22304,1188,1188,20.44,20.44,no,8.91,0,0,0,0,no
22383,1620,1620,5.33,5.33,no,8.91,0,0,0,0,no
22773,2160,2160,5.33,5.33,no,8.91,0,0,0,0,no
23141,1620,1620,8,8,yes,6,0.1,162,0,20,no
23173,2160,2160,5.33,5.33,no,8.91,0.01,21.6,0,7,no
23374,2160,2160,5.33,5.33,yes,8,0.19,410.4,0,47,no
23746,2160,2160,5.33,5.33,no,8.91,0.27,583.2,0,19,no
23802,2160,2160,6.13,6.13,no,8.91,0.07,151.2,0,0,no
24132,2160,2160,5.33,5.33,yes,10,1,2160,0,194,no
24153,1620,1620,5.33,5.33,no,8.91,0,0,0,172,no
24238,1620,1620,6.13,6.13,no,8.91,0,0,0,0,yes
24541,324,324,5.33,5.33,no,8.91,0,0,0,0,no
24658,648,648,5.33,5.33,yes,6,0.48,311.04,0,210,no
24869,2160,2160,5.33,5.33,no,8.91,0,0,0,0,no
25464,2160,2160,8.45,8.45,no,8.91,0,0,0,0,no
26365,2160,2160,5.74,5.74,no,8.91,0.36,777.6,0,119,no
26804,2160,2160,5.33,5.33,no,8.91,0,0,0,0,no
27138,2160,2160,8,8,no,8.91,0.65,1404,0,63,no
27659,1188,1188,8,8,no,8.91,0,0,0,145,yes
28014,1620,1620,5.33,5.33,no,8.91,0.37,599.4,0,22,no
28450,2160,2160,8,8,yes,10,0.82,1771.2,3,187,no
28498,1188,1188,10.13,10.13,no,8.91,0,0,0,5,yes
29338,2160,2160,5.33,5.33,no,8.91,0,0,0,22,yes
29426,1620,1620,8,8,no,8.91,0,0,0,67,no
30208,1620,1620,5.33,5.33,no,8.91,0,0,0,0,no
30269,2160,2160,5.33,5.33,no,8.91,0.34,734.4,0,23,no
30284,1620,1620,5.66,5.66,no,8.91,0.46,745.2,0,213,no
31443,2160,2160,5.74,5.74,no,8.91,0.02,43.2,0,69,no
32077,1080,1080,5.33,5.33,no,8.91,0,0,0,0,no
32324,2160,2160,5.33,5.33,no,8.91,0,0,0,0,no
32656,2160,2160,5.66,5.66,no,8.91,0.21,453.6,0,17,no
33188,2160,2160,5.66,5.66,no,8.91,0,0,0,0,no
33233,1620,1620,5.33,5.33,yes,10,0,0,0,45,yes
33483,1620,1620,4.56,4.56,yes,8,0.45,729,0,190,no
200,1620,1620,5.33,5.33,no,8.91,0,0,0,0,no
276,324,324,5.33,5.33,yes,10,0.75,243,1,3,no
505,1188,1188,5.33,5.33,no,8.91,0.07,83.16,0,210,no
533,1620,1620,5.33,5.33,yes,10,0.35,567,0,52,no
652,2160,2160,5.33,5.33,no,8.91,0,0,0,45,yes
999,2160,2160,5.33,5.33,yes,10,0.13,280.8,0,76,no
2145,1188,1188,5.74,5.74,no,8.91,0.07,83.16,0,0,no
2355,2160,2160,5.74,5.74,no,8.91,0,0,0,0,no
2678,1674,3348,5.74,11.49,no,8.91,0,0,0,33,yes
3542,2160,2160,5.65,5.65,no,8.91,0.02,43.2,0,174,no
3707,648,648,5.33,5.33,no,8.91,0.56,362.88,0,196,no
4585,2160,2160,5.33,5.33,no,8.91,0,0,0,6,no
5063,2160,2160,5.33,5.33,no,8.91,0.34,734.4,0,10,no
5171,2160,2160,5.74,5.74,no,8.91,0,0,0,0,yes
5191,1620,1620,3.87,3.87,no,8.91,0,0,0,0,yes
6482,1620,1620,5.33,5.33,no,8.91,0.03,48.6,0,88,no
7014,2160,2160,5.33,5.33,no,8.91,0,0,0,206,yes
7861,1620,1620,5.33,5.33,no,8.91,0.02,32.4,0,195,no
8124,648,648,5.33,5.33,no,8.91,0,0,0,0,no
8543,1620,1620,6.75,6.75,no,8.91,0.32,518.4,0,2,no
8802,2160,2160,5.33,5.33,no,8.91,0,0,0,206,yes
8820,2160,2160,5.33,5.33,no,8.91,0,0,0,75,yes
9125,2160,2160,5.33,5.33,yes,10,0.41,885.6,0,93,no
10076,1620,1620,5.33,5.33,no,8,0,0,0,48,yes
10360,1620,1620,5.33,5.33,no,8.91,0,0,0,0,no
10510,1620,1620,3.87,3.87,yes,9,0.99,1603.8,3,110,no
11188,1620,1620,5.74,5.74,no,8.91,0.06,97.2,0,0,no
12145,1188,1188,5.33,5.33,no,8.91,0,0,0,0,yes
13519,2160,2160,5.33,5.33,no,8.91,0.21,453.6,0,157,no
13595,2160,2160,6.13,6.13,no,8.91,0,0,0,175,no
13650,2160,2160,5.33,5.33,no,9,0,0,0,208,yes
14415,1188,1188,5.74,5.74,no,8.91,0,0,0,0,no
14654,1188,1188,5.33,5.33,no,8.91,0,0,0,0,no
14957,1620,1620,5.33,5.33,no,8.91,0.39,631.8,0,14,no
15201,2160,2160,5.33,5.33,no,8.91,0,0,0,0,no
15236,2160,2160,5.33,5.33,no,8.91,0,0,0,11,no
15452,1890,3780,6.75,13.5,no,8.91,0,0,0,36,yes
16148,2160,2160,5.33,5.33,no,8.91,0.02,43.2,0,5,no
16211,1188,1188,5.33,5.33,no,8.91,0.34,403.92,0,76,no
16439,2160,2160,5.33,5.33,no,8.91,0.04,86.4,0,67,no
16569,2160,2160,5.33,5.33,no,8.91,0,0,0,0,no
16834,2160,2160,5.12,5.12,no,8.91,0.01,21.6,0,119,no
16891,648,648,5.33,5.33,no,8.91,0,0,0,0,no
17484,1620,1620,5.33,5.33,no,8.91,0,0,0,0,no
18068,648,648,5.33,5.33,no,10,0,0,0,0,yes
18173,2160,2160,5.33,5.33,no,8.91,0,0,0,0,no
18262,1620,1620,5.33,5.33,no,8.91,0,0,0,0,no
18433,2160,2160,5.33,5.33,yes,10,0.35,756,0,126,no
18535,1620,1620,5.33,5.33,yes,10,0,0,0,0,no
18726,2160,2160,5.74,5.74,no,8.91,0.07,151.2,0,47,no
19190,1080,1080,5.33,5.33,no,8.91,0.12,129.6,0,82,no
19403,324,324,6.07,6.07,yes,10,0,0,0,0,no
19696,2160,2160,6.75,6.75,no,8.91,0.13,280.8,0,196,no
20858,1188,1188,5.33,5.33,no,8.91,0,0,0,0,no
20909,1890,3780,5.33,10.67,no,8.91,0,0,0,76,yes
21265,1656,4968,5.33,16,no,8.91,0,0,0,1,yes
22585,1620,1620,5.33,5.33,no,8.91,0.32,518.4,0,3,no
23281,2160,2160,5.33,5.33,no,8.91,0,0,0,0,no
23493,2160,2160,5.33,5.33,no,8.91,0.02,43.2,0,58,no
24588,2160,2160,6.13,6.13,no,8.91,0,0,0,188,yes
24706,1620,1620,5.33,5.33,no,8.91,0,0,0,75,yes
24895,2160,2160,5.33,5.33,no,8.91,0,0,0,0,no
25390,1404,2808,5.33,10.66,no,8.91,0,0,0,0,yes
25470,1620,1620,5.74,5.74,no,8.91,0,0,0,0,no
25724,1620,1620,6.13,6.13,no,8.91,0.04,64.8,0,28,no
25749,1134,4536,6.13,24.51,no,8.91,0,0,0,0,yes
25807,1188,1188,5.33,5.33,no,8.91,0,0,0,210,no
27086,2160,2160,5.33,5.33,no,8.91,0,0,0,5,no
27303,2160,2160,5.33,5.33,no,8.91,0.29,626.4,0,27,no
27353,1620,1620,5.33,5.33,no,8.91,0,0,0,0,no
27970,1620,1620,5.33,5.33,no,8.91,0,0,0,0,yes
28158,1620,1620,5.33,5.33,no,8.91,0,0,0,108,no
28931,2160,2160,5.66,5.66,no,8.91,0,0,0,12,no
28932,1404,2808,5.33,10.67,yes,9.5,0,0,2,26,yes
29241,2160,2160,5.33,5.33,no,8.91,0,0,0,0,no
29479,1008,3024,6.75,20.26,no,8.91,0,0,0,0,yes
29575,1620,1620,5.66,5.66,no,8.91,0,0,0,0,no
30155,1080,1080,5.33,5.33,no,8.91,0,0,0,0,no
30173,2160,2160,5.33,5.33,no,8.91,0.02,43.2,0,0,no
30689,2160,2160,5.33,5.33,no,8.91,0,0,0,0,no
31497,2160,2160,5.74,5.74,no,8.91,0.04,86.4,0,0,no
31811,2160,2160,6.75,6.75,no,8.91,0.2,432,0,65,no
31834,2160,2160,5.33,5.33,yes,10,0.64,1382.4,0,77,no
32851,1404,2808,5.33,10.67,no,8.91,0,0,0,168,yes
32915,2160,2160,5.74,5.74,no,8.91,0.13,280.8,0,49,no
33265,1404,2808,5.33,10.67,yes,6,0,0,0,0,yes
33378,2160,2160,5.33,5.33,no,8.91,0,0,0,3,no
3,648,648,5.33,5.33,yes,9,0,0,0,0,no
1256,1620,1620,5.33,5.33,no,8.91,0,0,0,0,no
1389,2160,2160,4.26,4.26,no,8.91,0.35,756,0,26,no
1973,1620,1620,5.33,5.33,no,8.91,0.01,16.2,0,63,no
2119,2160,2160,5.74,5.74,no,8.91,0,0,0,0,no
2543,1188,1188,5.66,5.66,no,8.91,1,1188,0,43,no
3069,2160,2160,5.33,5.33,no,8.91,0,0,0,3,no
3133,1620,1620,5.33,5.33,yes,9,0.6,972,1,25,no
3390,648,648,5.33,5.33,no,8.91,0,0,0,0,no
4092,1620,1620,5.33,5.33,no,8.91,0,0,0,0,yes
4372,1656,4968,6.13,18.38,no,8.91,0,0,0,133,yes
5312,648,648,8,8,no,8.91,0.67,434.16,0,143,no
6352,2160,2160,5.66,5.66,no,8.91,0.03,64.8,0,8,no
7170,1620,1620,4.26,4.26,no,8.91,0,0,0,26,no
7398,2160,2160,8,8,no,8.91,0,0,0,0,no
8375,1620,1620,5.33,5.33,no,8.91,0.99,1603.8,2,135,no
9002,2160,2160,5.33,5.33,no,8.91,0.16,345.6,0,210,no
9144,2160,2160,5.33,5.33,no,8.91,0.02,43.2,0,4,no
9509,1620,1620,6.13,6.13,yes,7,0,0,0,77,yes
9662,648,648,5.33,5.33,no,8.91,0,0,0,38,no
10298,2160,2160,5.33,5.33,no,8.91,0,0,0,8,no
11482,2160,2160,5.33,5.33,no,8.91,0.01,21.6,0,149,no
12075,1620,1620,5.12,5.12,yes,8,0.08,129.6,0,3,no
12497,648,648,5.33,5.33,no,8.91,0,0,0,0,no
12505,2160,2160,12.83,12.83,no,8.91,0,0,0,0,no
13131,2160,2160,5.33,5.33,no,8.91,0,0,0,0,no
13505,2160,2160,5.66,5.66,no,8.91,0,0,0,0,yes
13514,2160,2160,5.33,5.33,no,8.91,0.02,43.2,0,205,no
13715,1620,1620,5.33,5.33,no,8.91,0,0,0,107,yes
13881,2160,2160,5.33,5.33,no,8.91,0,0,0,0,no
14252,1620,1620,5.33,5.33,no,8.91,0,0,0,0,no
14747,2160,2160,5.33,5.33,yes,9,0.37,799.2,1,141,no
15110,2160,2160,6.07,6.07,no,8.91,0,0,0,5,no
15358,2160,2160,5.33,5.33,no,8.91,0,0,0,33,no
16158,2160,2160,5.33,5.33,yes,10,0.65,1404,0,158,no
16190,1188,1188,5.33,5.33,no,8.91,0,0,0,172,no
18339,2160,2160,6.75,6.75,no,8.91,0,0,0,38,no
18808,2160,2160,6.07,6.07,no,8.91,0,0,0,59,no
19975,1620,1620,6.75,6.75,no,8.91,0,0,0,0,no
20158,1188,1188,5.33,5.33,no,8.91,0.07,83.16,0,61,no
20529,2160,2160,5.33,5.33,no,8.91,0,0,0,0,no
20547,2160,2160,5.74,5.74,yes,10,0.57,1231.2,0,141,no
20619,1188,1188,5.33,5.33,no,8.91,0.09,106.92,0,0,no
20661,1620,1620,5.33,5.33,no,8.91,0.24,388.8,0,13,no
22240,1188,1188,5.33,5.33,yes,10,0.5,594,0,143,no
22379,2160,2160,5.33,5.33,no,8.91,0,0,0,60,no
23185,1080,1080,5.33,5.33,no,8.91,0,0,0,0,no
23299,1188,1188,5.33,5.33,no,8.91,0,0,0,0,yes
23301,1620,1620,5.33,5.33,no,8.91,0.04,64.8,0,2,no
23963,1080,1080,5.33,5.33,no,8.91,1,1080,0,208,no
23994,1188,1188,4.26,4.26,yes,5,0.33,392.04,0,34,no
24080,1080,1080,4.26,4.26,no,8.91,0,0,0,33,yes
24181,2160,2160,7.77,7.77,yes,6,0.34,734.4,0,33,no
24202,1080,1080,5.33,5.33,no,8.91,0,0,0,8,yes
24835,1620,1620,5.33,5.33,no,8.91,0.15,243,0,106,no
25034,1620,1620,5.33,5.33,no,8.91,0,0,0,0,no
25646,2160,2160,5.33,5.33,no,8.91,0,0,0,39,yes
27032,2160,2160,6.13,6.13,no,8.91,0,0,0,124,no
27061,540,540,10.13,10.13,no,8.91,0,0,0,0,no
27461,1620,1620,5.33,5.33,no,8.91,0.03,48.6,0,194,no
29053,2160,2160,5.33,5.33,no,8.91,0.06,129.6,0,32,no
30288,1620,1620,5.33,5.33,no,8.91,0,0,0,7,no
31557,1620,1620,5.74,5.74,no,8.91,0,0,0,0,no
31685,1890,3780,5.33,10.67,no,9.5,0,0,0,0,yes
32496,2160,2160,6.13,6.13,no,8.91,0,0,0,0,no
32613,1620,1620,5.33,5.33,no,8.91,0.14,226.8,0,48,no
33136,2160,2160,5.33,5.33,no,8.91,0,0,0,153,no
33175,2160,2160,5.33,5.33,no,8.91,0,0,1,125,yes
32,1620,1620,5.33,5.33,yes,10,0.75,1215,1,166,no
588,1134,4536,5.66,22.66,no,8.91,0,0,0,0,yes
752,2160,2160,5.33,5.33,no,8.91,0,0,0,0,no
1248,1620,1620,5.33,5.33,yes,10,0.33,534.6,0,149,no
1418,1620,1620,5.74,5.74,no,8.91,0,0,0,0,no
1497,1620,1620,6.07,6.07,yes,5,0.3,486,0,189,no
1921,324,324,5.33,5.33,no,8.91,0.67,217.08,0,0,no
2173,2160,2160,5.33,5.33,no,8.91,0,0,0,13,no
2533,2160,2160,5.33,5.33,no,8.91,0.01,21.6,0,0,no
2570,2160,2160,5.33,5.33,no,8.91,0.02,43.2,0,73,no
2635,2160,2160,5.74,5.74,no,8.91,0.13,280.8,0,20,no
2652,2160,2160,6.75,6.75,yes,9,0.36,777.6,0,14,no
2866,2160,2160,5.74,5.74,no,8.91,0.03,64.8,0,166,no
3158,2160,2160,5.33,5.33,no,8.91,0.08,172.8,0,139,no
3345,1080,1080,5.33,5.33,no,8.91,0,0,0,0,no
3450,1080,1080,5.33,5.33,yes,10,0.24,259.2,0,14,no
4274,2160,2160,10.13,10.13,yes,10,0.68,1468.8,0,34,no
5233,648,648,50.67,50.67,no,8.91,0,0,0,0,no
5381,2160,2160,9.81,9.81,no,8.91,0,0,0,88,no
6350,2160,2160,5.74,5.74,no,8.91,0,0,0,0,yes
6492,1620,1620,5.33,5.33,no,8.91,0.05,81,0,1,no
6521,1890,3780,5.33,10.67,no,10,0,0,0,57,yes
6717,1620,1620,5.33,5.33,no,8.91,0,0,0,0,no
6854,648,648,5.66,5.66,no,8.91,0,0,0,0,yes
6972,1080,1080,5.33,5.33,yes,8,1,1080,0,21,no
6993,1620,1620,5.33,5.33,yes,10,0,0,0,208,yes
7104,2160,2160,5.33,5.33,no,8.91,0.13,280.8,0,50,no
7385,1620,1620,6.75,6.75,no,8.91,0.19,307.8,0,172,no
7827,2160,2160,5.33,5.33,no,8.91,0,0,0,0,no
8133,2160,2160,5.33,5.33,no,8.91,0.04,86.4,0,169,no
8509,2160,2160,5.33,5.33,no,8.91,0,0,0,0,no
8749,1620,1620,5.33,5.33,no,8.91,0,0,0,0,no
8764,2160,2160,5.33,5.33,no,8.91,0,0,0,0,no
8809,648,648,5.33,5.33,no,8.91,0,0,0,0,no
8812,1620,1620,5.33,5.33,no,8.91,0.04,64.8,0,138,no
9013,2160,2160,5.33,5.33,no,8.91,0,0,0,193,yes
9559,2160,2160,5.33,5.33,no,8.91,0,0,0,0,no
9859,1188,1188,5.74,5.74,no,8.91,0,0,0,0,no
9900,2160,2160,6.75,6.75,no,8.91,0.02,43.2,0,37,no
10001,1134,2268,5.33,10.67,no,8.91,0,0,0,105,yes
10543,2160,2160,5.33,5.33,no,8.91,0,0,0,0,no
11088,1350,2700,5.33,10.66,no,8.91,0,0,0,59,yes
11470,1188,1188,5.33,5.33,no,8.91,0.01,11.88,0,2,no
11903,1620,1620,6.75,6.75,no,8.91,0,0,0,0,no
12447,1620,1620,5.74,5.74,no,8.91,0,0,0,162,yes
12499,2160,2160,5.33,5.33,no,8.91,0.19,410.4,0,28,no
13107,2160,2160,6.07,6.07,no,8.91,0,0,0,0,yes
13251,2160,2160,5.33,5.33,yes,10,0.15,324,0,15,no
13451,1188,1188,5.33,5.33,no,8.91,0,0,0,0,no
13471,1620,1620,5.33,5.33,no,8.91,0,0,0,0,no
14346,2160,2160,5.33,5.33,yes,10,0,0,0,43,yes
14979,1188,1188,5.66,5.66,no,8.91,0,0,0,1,no
15239,324,324,5.33,5.33,no,8.91,0.54,174.96,0,1,no
